16825	Kovács
16703	Nagy
16315	Szabó
15965	Tóth
13435	Horváth
11224	Varga
8069	Molnár
8029	Kiss
6340	Farkas
6182	Németh
4323	Takács
4309	Kis
4043	Papp
3701	Juhász
3637	Pap
3498	Simon
3447	Mészáros
3021	Fekete
2884	Balog
2830	Balogh
2520	Balázs
2469	Gál
2375	Rácz
2334	Szilágyi
2238	Török
2071	Fehér
2016	Lukács
2008	Oláh
1931	Kocsis
1918	Lakatos
1912	Magyar
1911	Fodor
1799	Pintér
1783	Katona
1743	Szücs
1694	Szűcs
1688	Szalai
1673	Müller
1616	Sipos
1580	Klein
1561	Popa
1559	Fülöp
1550	Sándor
1543	Weisz
1543	Király
1540	Kozma
1506	Pál
1505	Fazekas
1504	Kelemen
1492	László
1475	Schmidt
1450	Deák
1427	Biró
1406	Vörös
1404	Bálint
1400	Lázár
1398	Gulyás
1372	Boros
1301	Veres
1289	Novák
1254	Jakab
1247	Somogyi
1245	Rusz
1215	Moldován
1198	Lengyel
1189	Székely
1169	Mayer
1158	Vincze
1136	Bognár
1134	Hajdú
1113	Péter
1092	Major
1088	Orosz
1087	Német
1078	Tamás
1067	Nemes
1064	Hegedüs
1063	Máté
1056	Halász
1054	Orbán
1052	Barta
1046	Dudás
1040	Gáspár
1036	Illés
1036	Hegedűs
1011	Schneider
1007	Vajda
983	Barna
970	Vas
965	Dávid
965	Balla
951	Kerekes
949	Cseh
936	Borbély
935	Fischer
934	Márton
917	Szász
900	Bakos
885	Kollár
877	Fábián
870	Szekeres
861	Popovics
856	Vida
852	Gergely
851	Gábor
837	Faragó
836	Virág
835	Bogdán
833	Dobos
815	Szántó
814	Pásztor
813	Demeter
808	ismeretlen
805	Kálmán
800	Bodnár
794	Kun
791	Kardos
786	Puskás
782	Szakács
781	Berta
777	Bauer
776	Kalmár
774	Budai
765	Miklós
765	Ács
763	Horvát
756	Steiner
748	Wagner
745	Mezei
743	Bíró
730	Csonka
728	Kulcsár
723	Végh
704	Erdei
701	Mihály
695	Erdélyi
685	Szőke
682	Ferencz
677	Soós
675	Krausz
673	Kádár
672	Huszár
670	Sebestyén
668	Pataki
666	Csizmadia
658	Marton
656	Hoffmann
650	Vass
649	Kecskés
642	Béres
629	Kertész
627	Rózsa
625	Muntean
621	Marosán
621	Imre
612	Császár
610	Lörincz
606	Kurucz
605	Urbán
605	Braun
602	Petrovics
602	Lang
599	György
588	Bencze
584	Váradi
584	Benedek
581	Ferenczi
580	Pop
565	Józsa
564	Fejes
557	Ádám
552	Hegyi
551	Mátyás
549	Salamon
549	Kohn
545	Koncz
544	Schwarz
541	Szabados
539	Krisán
535	Deutsch
529	Csorba
521	Sánta
520	Bene
519	Polgár
518	Wolf
514	Seres
513	Bakó
501	Bán
500	Csapó
498	Szöke
498	Szatmári
498	Kovačević
494	Weber
493	Csordás
493	Baranyai
492	Toma
492	Csányi
490	Hermann
490	Bencsik
489	Pálfi
488	Barabás
487	Márkus
479	Herceg
476	Jenei
476	Berger
472	Román
472	Keresztes
471	Sós
471	Sárközi
468	Elek
462	Radics
462	Iván
460	Szalay
458	Bodor
456	Markovics
453	Krizsán
451	Tar
451	Domokos
449	Turi
448	Szarka
448	Keller
446	Frank
445	Boda
440	Szigeti
437	Beck
435	Róth
435	Muntyán
433	Pálinkás
433	Markó
432	Filip
430	Csiszár
428	Berki
426	Dénes
423	Koch
421	Torma
418	Kósa
418	Gaál
417	Lévai
415	Dancs
414	Grosz
414	Gombos
411	Győri
409	Madarász
407	Csontos
407	Baranyi
406	Schwarcz
405	Lőrincz
403	Toth
402	Bodó
399	Petrović
399	Pető
399	Laczkó
396	Sági
396	Jankovics
396	Dán
396	Bagi
395	Bokor
394	Buda
393	Roth
393	Bartos
392	Beke
391	Huber
389	Majer
388	Borsos
385	Szegedi
384	Jovanović
383	Hajdu
380	Luka
379	Ábrahám
377	Bartha
375	Kasza
375	Földi
373	Berecz
371	Hajnal
369	Vig
369	Egyed
369	Csikós
368	Unger
368	Stern
368	Morár
368	Benkő
367	Pápai
365	Martin
363	Tatár
362	Kovacs
362	Herczeg
362	Fuchs
361	Petrik
360	Jakob
359	Radu
358	Joó
357	Koller
357	Bertalan
356	Polyák
355	Popov
355	Bereczki
354	Szarvas
351	Csáki
349	Rigó
348	Rostás
347	Bódi
344	Hornyák
343	Timár
343	Kántor
342	Dömötör
341	Mester
340	Stefan
339	Benke
338	Galambos
337	Szakál
331	Majoros
330	Jónás
329	Vigh
326	Moldovan
325	Pusztai
325	Bota
325	Ágoston
324	Pollák
324	Neumann
324	Lovas
323	Novak
321	Botos
321	Bárány
320	Sári
320	Molnar
320	Kéri
319	Lipták
319	Jámbor
319	Bugyi
318	Makai
317	Oravecz
316	Kónya
314	Florea
312	Czakó
311	Schuster
311	Popović
309	Forgács
309	Binder
307	Zsurka
307	Szép
307	Friedmann
303	Gerencsér
302	Todor
302	Lovász
301	Gyenes
299	Kozák
299	Csuka
298	Holló
298	Egri
297	Gruber
297	Berényi
296	Kaszás
294	Szél
293	Soltész
290	Kormos
290	Gyarmati
289	Bihari
288	Komáromi
287	Sztojka
287	Sallai
287	Mikó
287	Bernát
286	Schwartz
286	Roman
285	Vadász
284	Szikora
284	Kállai
284	Jung
283	Nikolić
282	Zsurzs
282	Pénzes
280	Singer
280	Roska
280	Gyulai
279	Nyári
277	Gajdos
277	Duma
275	Gonda
275	Cseke
274	Schäffer
274	Mária
274	Lajos
274	Faur
273	Ujvári
273	Sinka
273	Krisan
273	Györi
271	Berkes
270	Vágó
270	Kucsera
269	Ladányi
269	Baráth
268	Winkler
268	Erdős
267	Garai
267	Borbás
267	Árvai
265	Kaiser
265	Hartmann
264	Ördög
261	Károly
259	Szöcs
259	Gazdag
259	Böhm
257	Wéber
257	Koszta
255	Oprea
255	Kern
255	Deli
255	Csillag
254	Serbán
254	Morvai
253	Sütő
253	Karácsony
252	Gelencsér
250	Warga
250	Samu
250	Hosszú
248	Domonkos
248	Dombi
248	Babić
247	Bak
246	Olasz
246	Domján
246	Bata
245	David
245	Dankó
244	Bosnyák
242	Révész
242	Miskolczi
241	Pongrácz
241	Péntek
241	Nyitrai
241	Bali
240	Tolnai
240	Mező
239	Zsigmond
238	Zsoldos
238	Vámos
238	Nikolics
236	Bordás
235	Váczi
235	Rosenberg
235	Markus
233	Széles
233	Cser
233	Benkö
232	Csiki
230	Sebők
230	Sas
230	Izsák
229	Buzás
229	Bacsa
228	Baksa
227	Somodi
227	Marković
227	Géczi
227	Friedrich
226	Katz
225	Popp
225	Petrucz
225	Lénárt
224	Richter
224	Mikula
224	Finta
223	Groza
222	Tompa
222	Ötvös
222	Laki
222	Jäger
222	Györfi
222	Bogdan
221	Weiss
221	Szirbu
221	Dani
221	Czeglédi
220	Tari
220	Schmiedt
220	Kövér
220	Bagó
219	Pesti
219	Gere
219	Dobó
219	Bartók
218	Zsiga
218	Sebök
218	Károlyi
217	Werner
217	Paulik
217	Oltyán
217	Jovanov
216	Szabo
216	Sárkány
216	Mihályi
216	Bujdosó
216	Borka
216	Bárdos
215	Reisz
215	Petö
215	Bors
215	Bács
214	Palkovics
213	Kuti
212	Vuković
212	Marian
212	Bozó
212	Boldizsár
210	Marosan
210	István
210	Földesi
210	Csóka
209	Marosi
209	Dékány
209	Czigány
208	Szöllösi
207	Veréb
207	Stein
207	Serban
207	Pintye
207	Opris
207	Kolompár
207	Ivanics
207	Debreczeni
206	Varró
206	Sütö
206	Lantos
206	Dragomir
205	Bányai
204	Szili
204	Pécsi
204	Karsai
204	Harangozó
203	Jánosi
203	Fritz
202	Kása
201	Szepesi
201	Szécsi
201	Márk
201	Graf
201	Biro
200	Vizi
200	Hunyadi
200	Bende
199	Goldstein
199	Csernák
198	Walter
198	Máthé
198	Becker
198	Barát
197	Grósz
197	Babics
196	Széll
196	Menyhárt
196	Magyari
196	Kondor
196	Bayer
195	Mucsi
194	Tímár
194	Süle
194	Reiter
194	Kemény
193	Pavlović
193	Mikus
193	Gróf
193	Forgó
192	Sztán
192	Moga
192	Barbu
191	Ungur
190	Rád
190	Lendvai
190	Kapitány
190	Ilyés
189	Ritter
189	Nyiri
